1 ; -69.5 ; -69.5
2 ; -71.0 ; -72.0
3 ; -66.5 ; -67.0
4 ; -68.0 ; -68.0
5 ; -67.0 ; -67.0
6 ; -67.0 ; -66.5
7 ; -67.5 ; -68.0
8 ; -66.0 ; -65.5
9 ; -67.5 ; -67.5
10 ; -67.5 ; -68.5
11 ; -66.0 ; -65.5
12 ; -70.5 ; -70.0
13 ; -69.5 ; -70.0
14 ; -68.5 ; -70.5
15 ; -74.0 ; -76.5
16 ; -73.5 ; -75.0
17 ; -73.5 ; -73.5
18 ; -73.0 ; -72.5
19 ; -72.0 ; -71.0
20 ; -70.5 ; -70.0
21 ; -67.5 ; -66.5
22 ; -70.0 ; -70.0
23 ; -69.0 ; -69.0
24 ; -67.5 ; -68.0
25 ; -67.5 ; -67.0
26 ; -66.5 ; -67.0
27 ; -73.0 ; -76.5
28 ; -73.0 ; -73.0
29 ; -78.0 ; -78.0
30 ; -76.0 ; -78.0
31 ; -68.0 ; -68.0
32 ; -72.0 ; -71.5
33 ; -72.0 ; -70.5
34 ; -69.0 ; -70.0
35 ; -72.5 ; -71.0
36 ; -70.5 ; -69.0
37 ; -69.0 ; -70.5
38 ; -72.0 ; -74.5
39 ; -69.0 ; -69.0
40 ; -71.0 ; -70.5
41 ; -73.0 ; -73.0
42 ; -72.0 ; -72.5
43 ; -68.5 ; -68.0
44 ; -70.0 ; -68.5
45 ; -68.5 ; -66.5
46 ; -66.0 ; -66.0
47 ; -65.5 ; -65.5
48 ; -65.5 ; -64.5
49 ; -65.5 ; -66.0
50 ; -66.5 ; -66.0
51 ; -66.0 ; -66.0
52 ; -66.5 ; -66.5
53 ; -66.0 ; -66.0
54 ; -66.0 ; -65.5
55 ; -66.5 ; -66.0
56 ; -66.5 ; -66.0
57 ; -66.5 ; -66.5
58 ; -65.5 ; -66.0
59 ; -65.0 ; -65.5
60 ; -66.5 ; -66.5
61 ; -66.5 ; -66.5
62 ; -70.0 ; -70.5
63 ; -64.5 ; -65.0
64 ; -68.0 ; -67.5
65 ; -66.0 ; -64.5
66 ; -72.5 ; -75.0
67 ; -77.5 ; -76.0
68 ; -76.5 ; -75.5
69 ; -73.5 ; -68.5
70 ; -67.5 ; -67.5
71 ; -68.5 ; -67.0
72 ; -67.5 ; -67.5
73 ; -67.0 ; -67.5
74 ; -70.5 ; -69.5
75 ; -69.0 ; -68.5
76 ; -69.5 ; -69.5
77 ; -70.0 ; -70.5
78 ; -69.5 ; -68.5
79 ; -65.5 ; -65.0
80 ; -72.5 ; -69.0
81 ; -66.5 ; -67.0
82 ; -67.0 ; -67.5
83 ; -68.0 ; -68.5
84 ; -71.5 ; -70.0
85 ; -69.0 ; -68.0
86 ; -70.0 ; -69.5
87 ; -69.5 ; -69.0
88 ; -68.5 ; -69.0
89 ; -68.5 ; -69.0
90 ; -69.5 ; -69.0
91 ; -69.5 ; -69.0
92 ; -69.5 ; -69.5
93 ; -71.0 ; -71.5
94 ; -72.5 ; -70.0
95 ; -72.0 ; -71.0
96 ; -72.0 ; -71.0
97 ; -70.5 ; -70.0
98 ; -72.5 ; -71.5
99 ; -70.0 ; -70.0
100 ; -72.0 ; -71.5
101 ; -71.0 ; -71.0
102 ; -73.5 ; -72.5
103 ; -71.5 ; -71.5
104 ; -72.5 ; -71.5
105 ; -72.0 ; -72.0
106 ; -70.5 ; -69.0
107 ; -70.0 ; -69.0
108 ; -67.5 ; -68.0
109 ; -66.5 ; -67.0
110 ; -66.5 ; -66.0
111 ; -66.0 ; -66.5
112 ; -66.0 ; -65.5
113 ; -66.5 ; -66.0
114 ; -66.5 ; -67.0
115 ; -65.0 ; -65.5
116 ; -65.5 ; -65.5
117 ; -65.5 ; -65.5
118 ; -66.0 ; -65.5
119 ; -65.5 ; -65.5
120 ; -65.5 ; -65.0
121 ; -65.5 ; -65.5
122 ; -66.0 ; -65.0
123 ; -66.0 ; -66.0
124 ; -65.0 ; -65.5
125 ; -65.0 ; -65.0
126 ; -66.0 ; -65.0
127 ; -66.0 ; -65.5
128 ; -66.0 ; -65.5
129 ; -65.5 ; -65.5
130 ; -66.5 ; -66.5
131 ; -66.5 ; -66.5
132 ; -66.5 ; -66.5
133 ; -66.5 ; -66.0
134 ; -66.0 ; -66.5
135 ; -68.0 ; -65.5
136 ; -66.5 ; -66.0
137 ; -65.5 ; -65.5
138 ; -65.5 ; -65.5
139 ; -65.0 ; -65.0
140 ; -65.5 ; -65.5
141 ; -65.5 ; -66.0
142 ; -65.5 ; -65.5
143 ; -64.5 ; -65.0
144 ; -65.0 ; -65.0
145 ; -65.0 ; -65.5
146 ; -65.5 ; -65.5
147 ; -65.5 ; -64.5
148 ; -64.5 ; -65.0
149 ; -65.5 ; -65.0
150 ; -66.0 ; -65.5
151 ; -65.5 ; -66.0
152 ; -66.0 ; -65.5
153 ; -66.0 ; -65.5
154 ; -65.5 ; -65.5
155 ; -66.0 ; -66.0
156 ; -65.0 ; -65.5
